Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Moisturizer,OLEHENRIKSEN,C-Rush™ Brightening Gel Crème,44,4.6,"Water, Glycerin, Dicaprylyl Carbonate, Propanediol, Caprylic/Capric Triglyceride, 3-O-Ethyl Ascorbic Acid, Glycereth-26, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Hydrolyzed Jojoba Esters, Cetearyl Alcohol, Polyacrylate Crosspolymer-6, Hydroxyacetophenone, Panthenol, Polyglyceryl-3 Methylglucose Distearate, Tetrahexyldecyl Ascorbate, Linoleic Acid, Citric Acid, Phenoxyethanol, Fragrance, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Xanthan Gum, Cetearyl Glucoside, Linolenic Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hippophae Rhamnoides Extract, Lycium Barbarum Fruit Extract, Rosa Canina Fruit Extract, Ethylhexylglycerin, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Camellia Japonica Flower Extract, Aroma/Flavor, Sodium Hyaluronate, Sodium Polyacrylate, Sodium Phytate, Hyaluronic Acid, Vegetable Collagen, Ascorbic Acid, Tocopherol, Yellow 6 (Ci 15985), Yellow 5 (Ci 19140), Citral, Limonene, Linalool, Benzyl Alcohol.",1,1,1,1,1
Face Mask,ESTÉE LAUDER,Advanced Night Repair Concentrated Recovery PowerFoil Mask,80,4.0,"Advanced Night Rpr Powerfoil Mask Division: El (Estee Lauder)Ingredients: Water , Methyl Gluceth-20 , Peg-75 , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane , Propanediol , Glycereth-26 , Cladosiphon Okamuranus Extract , Garcinia Mangostana Peel Extract , Magnolia Officinalis Bark Extract , Silybum Marianum (Lady'S Thistle) Extract , Echinacea Purpurea (Coneflower) Extract , Limonium Vulgare Flower/Leaf/Stem Extract , Lactobacillus Ferment , Betula Alba (Birch) Extract , Hydrolyzed Algin , Acetyl Dipeptide-1 Cetyl Ester , Coffea Arabica (Coffee) Seed Extract , Hydrolyzed Rice Extract , Poria Cocos Sclerotium Extract , Algae Extract , Squalane , Yeast Extract/Faex/Extrait De Levure , Caffeine , Peg-8 Glyceryl Isostearate , Glycerin , Artemia Extract , Lecithin , Glycine , Anthemis Nobilis (Chamomile) , Sodium Hyaluronate , Oleth-3 Phosphate , Caprylyl Glycol , Tocopheryl Acetate , Carbomer , Dextrin , Sodium Hydroxide , Xanthan Gum , Laureth-3 , Hydroxyethylcellulose , Trisodium Edta , Phenoxyethanol",0,0,0,0,0
Moisturizer,CLINIQUE,Moisture Surge Intense Skin Fortifying Hydrator,39,4.4,"Water , Cyclopentasiloxane , Glycerin , Butylene Glycol , Dimethicone , Cetyl Ethylhexanoate , Squalane , Disteardimonium Hectorite , Peg/Ppg-18/18 Dimethicone , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Ahnfeltia Concinna Extract , Olea Europaea (Olive) Fruit Extract , Caffeine , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Cholesterol , Sodium Hyaluronate , Petrolatum , Peg-150 , Sucrose , Pyridoxine Dipalmitate , Linoleic Acid , Tocopheryl Acetate , Citric Acid , Polysilicone-11 , Propylene Carbonate , Glyceryl Polymethacrylate , Peg-8 , Aloe Barbadensis Leaf Extract , Triticum Vulgare (Wheat) Bran Extract , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Palmitoyl Hexapeptide-12 , Sodium Citrate , Sodium Hexametaphosphate , Chlorphenesin , Phenoxyethanol",1,1,0,0,0
Treatment,TATA HARPER,Rejuvenating Serum,110,3.7,"Aloe barbadensis Leaf Juice*, Water, Mangifera Indica (Mango) Seed Butter, Rosa damascena Flower Water*, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Oil*, Galactoarabinan, Glycerin, Cetearyl alcohol, Carthamus tinctorius (safflower) Oleosomes*, Oryza sativa (Rice) Extract*, Cetearyl Olivate, Centella asiatica (Gotu Kola) Extract*, Leuconostoc Ferment Filtrate, Cetearyl glucoside, Sorbitan Olivate, Rosa Rubiginosa Seed Oil*, Salix alba (Willow) Bark Extract, Sclerotium gum, Oryza sativa (Rice) Extract*, Sodium hyaluronate, Borago officinalis (Borage) Leaf Extract, Medicago sativa (Alfalfa) Extract*, Pheonix dactylifera (Date) Seed Extract, Arnica montana (Arnica) Extract*, Sodium Phytate, Spiraea Ulmaria Flower Extract*, Tilia europaea (Linden) Leaf/Flower Extract*, Calendula officinalis (Calendula) Flower Extract*, Lavandula stoechas (Spanish Lavender) Extract, Propanediol, Narcissus tazetta (Daffodil) Bulb Extract*, Sambucus Nigra Fruit Extract, Menyanthes trifoliata (Buckbean) Flower Extract, Aroma**, Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool.",1,1,1,1,1
Treatment,LANCÔME,Advanced Génifique Sensitive Antioxidant Serum,78,4.6,"-Pure Ferulic Acid -Pure Vitamin E -Centella Asiatica Blue Concentrate: Dipropylene Glycol, Tocopherol, Ferulic Acid, Isopropyl Lauroyl Sarcosinate, Ci 60730, Ext. Violet 2, Coco-Betaine, Arginine, Centaurea Cyanus Flower Water, Propanediol, Citric Acid, Water, Styrene/Acrylates Copolymer, Base Concentrate. Base: Water, Bifida Ferment Lysate, Glycerin, Propanediol, Betaine, Ananas Sativus Fruit Extract, Pineapple Fruit Extract, T-Butyl Alcohol, Lactobacillus Ferment, Tocopherol, Sodium Citrate, Sodium Hyaluronate, Madecassoside, Sodium Benzoate, Hydrolyzed Wheat Protein, Sodium Dehydroacetate, Sodium Succinate, Phenoxyethanol, Faex Extract, Yeast Extract, Adenosine, Caffeine, Ppg-6-Decyltetradeceth-30, Peg-32, Arginine, Chlorphenesin, Ammonium Polyacryloyldimethyl Taurate, Xanthan Gum, Pentylene Glycol, Leontopodium Alpinum Extract, Caprylyl Glycol, Papain, Disodium Edta, Citric Acid, Potassium Sorbate, Methionine, Glycine, Fragrance.",1,1,1,1,1
Moisturizer,CLINIQUE,Limited Edition Dramatically Different™ Moisturizing Gel,39,5.0,"Water, Dimethicone, Isododecane, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Laminaria Saccharina Extract, Polygonum Cuspidatum Root Extract, Saccharomyces Lysate Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Helianthus Annuus (Sunflower) Seedcake, Caffeine, Trehalose, Sodium Hyaluronate, Tocopheryl Acetate, Chamomilla Recutita (Matricaria), Polysilicone-11, Silica, Propylene Glycol Dicaprate, Oleth-10, Lactobacillus Ferment, Laureth-23, Laureth-4, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Carbomer, Caprylyl Glycol, Hexylene Glycol, Tromethamine, Disodium Edta, Phenoxyethanol, Potassium Sorbate, Yellow 5 (Ci 19140), Red 4 (Ci 14700), Yellow 6 (Ci 15985).",1,0,0,1,0
Moisturizer,PHILOSOPHY,Hope In A Jar,39,4.0,Visit the philosophy boutique,1,1,1,1,1
Cleanser,IT COSMETICS,Bye Bye Makeup™ 3-in-1 Makeup Melting Cleansing Balm,38,4.5,"Ethylhexyl Palmitate, Peg-20 Glyceryl Triisostearate, Carthamus Tinctorius (Safflower) Seed Oil, Polyethylene, Macadamia Ternifolia Seed Oil, Peg-8 Isostearate, Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Aqua/Water/Eau, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Glycerin, Glyceryl Linolenate, Beta-Sitosterol, Ceteth-24, Cholesterol, Glyceryl Linoleate, Choleth-24, Polysorbate 20, Niacinamide, Squalane, Peg-40 Hydrogenated Castor Oil, Glyceryl Arachidonate, Propylene Glycol, Panthenol, Avena Sativa (Oat) Kernel Extract, Ubiquinone, Ceramide Np, Ceramide Ap, Phytosphingosine, Curcuma Longa (Turmeric) Root Extract, Palmitoyl Tripeptide-1, Disteardimonium Hectorite, Propylene Carbonate, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Xanthan Gum, Copper Tripeptide-1, Palmitoyl Pentapeptide-4, Acetyl Hexapeptide-8, Ceramide Eos, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sodium Ascorbyl Phosphate, Retinyl Palmitate, Potassium Cetyl Phosphate, Silica, Hyaluronic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Hydrolyzed Collagen, Chamomilla Recutita (Matricaria) Flower Water, Colloidal Oatmeal, Leuconostoc/Radish Root Ferment Filtrate, Biotin, Octyldodecanol, Hydrogenated Lecithin, Carbomer, Caprylic/Capric Triglyceride, Sodium Lauroyl Lactylate, Sodium Lactate, Lecithin, Pentaerythrityl Tetraisostearate, Cyclomethicone, Dimethicone, Paraffinum Liquidum/ Mineral Oil/Huile Minerale, Citrus Aurantium Dulcis (Orange) Oil, Citric Acid, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, 1,2-Hexanediol, Ethylhexylglycerin, Fragrance, Alcohol.",1,1,1,1,1
Cleanser,SEPHORA COLLECTION,Mattifying Blotting Films,8,4.5,No Info,0,0,0,0,0
Eye cream,TATCHA,The Pearl Tinted Eye Illuminating Treatment,48,4.0,"-Liquid Extract from Akoya Pearls: A naturally-derived anti-glycation ingredient that helps to reduce the intrinsic signs of aging and fatigue around the eye area associated with A.G.E.; works to address dark circles and fine lines and wrinkles by supporting natural collagen production and inhibiting hyperpigmentation; boosted by niacinamide, known to visibly brighten and firm, and pearl pigments for sheer, radiant coverage. -Silk Powder: Provides a blurring effect with a natural silken finish, and absorbs excess oil while still moisturizing to help makeup glide on smoothly and wear longer. -Hadasei-3 and Hyaluronic Acid: A fermentation of detoxifying uji green tea, polysaccharide-rich Okinawa mozuku algae, and nourishing akita rice is combined with hyaluronic acid to soften, plump, and hydrate skin for enhanced suppleness and youthful radiance. -Protective Blend of Botanical Extracts: Anti-pollution natural active ingredients fight attack from environmental stressors and act as a barrier between makeup and skin, helping to protect against signs of aging over time.",1,1,1,1,1
Eye cream,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,52,4.4,"Water, Glycerin, Butylene Glycol, Sodium Hyaluronate, Hydrolyzed Collagen, Caffeine, Ceramide Np, Arnica Montana Flower Extract, Althaea Officinalis Root Extract, Allantoin, Tocopherol, Hydrolyzed Sodium Hyaluronate, Butyrospermum Parkii (Shea) Butter, Glycyrrhiza Glabra (Licorice) Root Extract, Scutellaria Baicalensis Root Extract, Angelica Gigas Root Extract, Cimicifuga Racemosa Root Extract, Morus Alba Bark Extract, Paeonia Lactiflora Root Extract, Phellinus Linteus Extract, Polygonum Multiflorum Root Extract, Sesamum Indicum (Sesame) Seed Extract, Sophora Angustifolia Root Extract, Aloe Barbadensis Leaf Juice, Ricinus Communis (Castor) Seed Oil, Amorphophallus Konjac Root Powder, Carrageenan, Hydroxyacetophenone, Hexylene Glycol, Propanediol, Xylitylglucoside, Sucrose, Anhydroxylitol, Glyceryl Caprylate, Xylitol, Betaine, Ethylhexylglycerin, Glucose, Lecithin, Maltodextrin, Magnesium Aspartate, Zinc Gluconate, Aluminum Hydroxide, Copper Gluconate, PEG-60 Hydrogenated Castor Oil, Gellan Gum, Cyamopsis Tetragonoloba (Guar) Gum, Ceratonia Siliqua Gum, Calcium Chloride, Tin Oxide, Synthetic Fluorphlogopite, Bis(Glycidoxyphenyl)Propane/Bisaminomethylnorbornane Copolymer, Caprylhydroxamic Acid, Disodium EDTA, 1,2-Hexanediol, Ethyl Hexanediol Chlorphenesin, Phenoxyethanol, Mica, Blue 1 (Ci 42090), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491).",1,1,1,1,1
Moisturizer,SMASHBOX,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,42,3.9,"Octinoxate 7.50%, Octisalate 4.00%, Oxybenzone 2.50%, Titanium Dioxide 1.10%, Water, Dimethicone, Butylene Glycol, Propanediol, Glyceryl Stearate, Phenyl Trimethicone, Behenyl Alcohol, Trioctyldodecyl Citrate, Polymethylsilsesquioxane, Ascorbyl Glucoside, Peg-40 Stearate, Polyglyceryl-10 Pentastearate, Octyldodecyl Stearoyl Stearate, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Pyrus Malus (Apple) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Octyldodecyl Neopentanoate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polyglyceryl-6 Polyricinoleate, Laminaria Saccharina Extract, Glycyrrhetinic Acid, Sucrose, Scutellaria Baicalensis Root Extract, Lecithin, Sodium Stearoyl Lactylate, Caffeine, Acetyl Hexapeptide-8, Cholesterol, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Tocopheryl Linoleate/Oleate, Linoleic Acid, Dimethoxytolyl Propylresorcinol, Squalane, Sodium Pca, Urea, Bisabolol, Isopropyl Titanium Triisostearate, Glycerin, Oryzanol, Sodium Hyaluronate, Trehalose, Polyquaternium-51, Stearic Acid, Silica, Ergothioneine, Xanthan Gum, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Alumina, Disodium Edta, Phenoxyethanol, Sodium Dehydroacetate, Chlorphenesin, [+/- Iron Oxides (Ci 77492), Zinc Oxide (Ci 77497), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499)]",1,1,1,1,1
Sun protect,ALGENIST,Repairing Tint & Radiance Moisturizer SPF 30,42,4.1,"Water, Neopentyl Glycol Dicaprate, Butylene Glycol, Butyloctyl Salicylate, C20-40 Pareth-3, Zea Mays (Corn) Starch, Steareth-21, Stearyl Alcohol, Stearic Acid, Dipropylene Glycol, Caprylyl Methicone, Polymethyl Methacrylate, Algae Exopolysaccharides, Glycerin, PEG-8 Dimethicone, Chlorella Protothecoides Oil, Haematococcus Pluvialis Extract, Potassium Cetyl Phosphate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Dimethicone, Caprylyl Glycol, Hydrolyzed Wheat Protein/PVP Crosspolymer, VP/Eicosene Copolymer, Tocopherol, Isohexadecane, Decylene Glycol, Chlorophyllin-Copper Complex, Beta-Carotene, PEG-10 Dimethicone, Steareth-2, Tocopheryl Acetate, Polyhydroxystearic Acid, Silica, Alumina, Allantoin, Xanthan Gum, Disodium EDTA, Polysorbate 60, Cetyl Alcohol, Sodium Chloride, Dipotassium Glycyrrhizate, Sorbitan Isostearate, Ethylhexylglycerin, Glycine Soja (Soybean) Oil, Arachidyl Alcohol, Soluble Collagen, EDTA, Potassium Sorbate, Aminomethyl Propanol, Ammonium Polyacrylate, BHT, Raphanus Sativus (Radish) Root Extract, Capric Acid, Caprylic/Capric Triglyceride, Polyglyceryl-10 Oleate, Sodium Hyaluronate, Polyglyceryl-10 Stearate, Lysolecithin, Daucus Carota Sativa (Carrot) Root Extract, Phenoxyethanol, Fragrance, Coumarin, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",0,0,0,0,0
Moisturizer,ORIGINS,Original Skin™ Matte Moisturizer with Willowherb,35,4.5,"Water, Dimethicone, Alcohol Denat., Glycerin, Silica, Butylene Glycol, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Pelargonium Graveolens Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Amyris Balsamifera Bark Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Eugenia Caryophyllus (Clove) Leaf Oil*, Rosa Damascena Flower Oil*, Eucalyptus Globulus Leaf Oil*, Zingiber Officinale (Ginger) Root Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Limonene, Linalool, Citronellol, Citral, Geraniol, Eugenol, Dimethicone Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Pyrus Malus (Apple) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Cistus Incanus Flower/Leaf/Stem Extract, Sucrose**, Bambusa Vulgaris (Bamboo) Extract, Pisum Sativum (Pea) Extract, Castanea Sativa (Chestnut) Seed Extract, Albizia Julibrissin Bark Extract, Salicylic Acid, Caffeine, Arginine, Sodium Hyaluronate, Scutellaria Baicalensis Root Extract, Laminaria Saccharina Extract, Laminaria Digitata Extract, Phospholipids, Hydrolyzed Jojoba Esters, Glucosamine Hcl, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Beeswax/Cera Alba/Cire D'Abeille, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopheryl Acetate, Tromethamine, Silica Silylate, Hexylene Glycol, Sodium Polyacrylate, Disodium Edta, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491)*, Organic Sucrose (Brown Sugar). Essential Oil**.",0,1,1,1,0
Moisturizer,CLINIQUE,Dramatically Different Moisturizing Gel,28,4.5,"Water , Dimethicone , Isododecane , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane , Glycerin , Laminaria Saccharina Extract , Polygonum Cuspidatum Root Extract , Saccharomyces Lysate Extract , Cucumis Sativus (Cucumber) Fruit Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Helianthus Annuus (Sunflower) Seedcake , Caffeine , Trehalose , Sodium Hyaluronate , Tocopheryl Acetate , Chamomilla Recutita (Matricaria) , Polysilicone-11 , Silica , Propylene Glycol Dicaprate , Oleth-10 , Lactobacillus Ferment , Laureth-23 , Laureth-4 , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Carbomer , Caprylyl Glycol , Hexylene Glycol , Tromethamine , Disodium Edta , Phenoxyethanol , Potassium Sorbate , Yellow 5 (Ci 19140) , Red 4 (Ci 14700) , Yellow 6 (Ci 15985)",1,0,0,1,0
Eye cream,PHILOSOPHY,Ultimate Miracle Worker Eye Cream,70,4.0,"Water, Glycerin, Dicaprylyl Carbonate, Isononyl Isononanoate, Methyl Methacrylate Crosspolymer, Dimethicone, Cyclopentasiloxane, Tribehenin Peg-20 Esters, Cetyl Alcohol, Isostearyl Isostearate, Trisiloxane, Glyceryl Stearate, Peg-100 Stearate, Cetyl Stearate, Stearic Acid, Bifida Ferment Lysate, Potassium Cetyl Phosphate, Phenoxyethanol, Dimethicone Crosspolymer, Caffeine, Chlorphenesin, Propylene Glycol, Carbomer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycine Soja (Soybean) Oil, Sodium Hydroxide, Squalane, Hippophae Rhamnoides Oil, Iris Pallida Root Extract, Ruby Powder, Disodium Edta, Alcohol, Algae Extract, Mica, Lecithin, Ascorbyl Glucoside, Adenosine, Cellulose Gum, Ginkgo Biloba Leaf Extract, Retinol, Peg-8, Polysorbate 20, Polysorbate 60, Calcium Sodium Phosphosilicate, Bht, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Chitosan, Ethylhexylglycerin, Glycolic Acid, Sorbitan Oleate, Tocopherol, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Glucose, Lactic Acid, Behentrimonium Chloride, Glycyrrhiza Uralensis (Licorice) Root Extract, Sodium Benzoate, Ascorbyl Palmitate, Potassium Phosphate, Potassium Sorbate, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Isopropyl Alcohol, Acetic Acid, Angelica Archangelica Root Extract, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Ascorbic Acid, Glycyrrhiza Glabra (Licorice) Rhizome/Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Caprylyl Glycol, Sclerotium Gum, Bha, Sorbic Acid, Titanium Dioxide (Ci 77891).",0,0,0,0,0
Moisturizer,DIOR,Capture Totale Multi-Perfection Creme,165,4.4,Visit the Dior boutique,0,0,0,0,0
Treatment,ESTÉE LAUDER,Perfectionist Pro Rapid Firm + Lift Treatment,75,5.0,"Perfectionist Pro Rpd Frm+Lift Trt Division: El (Estee Lauder)Ingredients: Water , Dimethicone , Butylene Glycol , Caprylic/Capric Triglyceride , Glycerin , Bis-Peg-18 Methyl Ether Dimethyl Silane , Polysorbate 20 , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Polysilicone-11 , Mangifera Indica (Mango) Seed Butter , Phoenix Dactylifera (Date) Fruit Extract , Pisum Sativum (Pea) Extract , Cucumis Sativus (Cucumber) Fruit Extract , Crithmum Maritimum Extract , Laminaria Ochroleuca Extract , Commiphora Mukul Resin Extract , Triticum Vulgare (Wheat) Germ Extract , Bambusa Vulgaris (Bamboo) Extract , Chlorella Vulgaris Extract , Laminaria Saccharina Extract , Brassica Campestris (Rapeseed) Sterols , Helianthus Annuus (Sunflower) Seed Extract , Algae Extract , Hypnea Musciformis (Algae) Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Nymphaea Alba (Water Lily) Flower Extract , Acetyl Glucosamine , Caffeine , Gellidiella Acerosa Extract , Coffea Arabica (Coffee) Seed Extract , Sodium Hyaluronate , Lactic Acid , Propylene Glycol Dicaprate , Saccharide Isomerate , Methyl Gluceth-20 , Ethylhexylglycerin , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Helianthus Annuus (Sunflower) Seedcake , Caprylyl Glycol , Isohexadecane , Tocopheryl Acetate , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Glyceryl Polymethacrylate , Sodium Polyacrylate Starch , Squalane , Sodium Pca , Urea , Zea Mays (Corn) Kernel Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Palmaria Palmata Extract , Polysorbate 80 , Acetyl Hexapeptide-8 , Triolein , Hydrolyzed Rice Extract , Linoleic Acid , Trehalose , Glycine Soja (Soybean) Protein , Glucosamine Hcl , Phospholipids , Laminaria Digitata Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Polyquaternium-51 , Palmitoyl Hexapeptide-12 , Ergothioneine , Aminopropyl Ascorbyl Phosphate , Peg-8 , Phytosteryl Canola Glycerides , Pentylene Glycol , Oleic Acid , Palmitic Acid , Xanthan Gum , Fragrance , Sodium Hydroxide , Citric Acid , Silica , Calcium Chloride , Stearic Acid , Dipropylene Glycol , Sodium Palmitoyl Proline , Disodium Edta , Bht , Potassium Sorbate , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891) , Iron Oxides (Ci 77491, Ci 77492, Ci 77499)",1,1,1,1,0
Moisturizer,LA MER,The Renewal Oil,245,4.2,"Limnanthes Alba (Meadowfoam) Seed Oil, Dimethicone, Caprylic/Capric Triglyceride, Water, Trisiloxane, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Polydecene, Hydrogenated Polydecene, Butylene Glycol, Propanediol, Glycerin, Algae (Seaweed) Extract, Brassica Campestris (Rapeseed) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Camelina Sativa Seed Oil, Oxycoccus Palustris (Cranberry) Seed Oil, Olea Europaea (Olive) Fruit Oil, Hippophae Rhamnoides Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Laminaria Ochroleuca Extract, Laminaria Saccharina Extract, Hydrolyzed Algin, Sea Salt/Maris Sal/Sel Marin, Chlorella Vulgaris Extract, Salicornia Herbacea Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Laminaria Digitata Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Magnolia Officinalis Bark Extract, Yeast Extract/Faex/Extrait De Levure, Crithmum Maritimum Extract, Commiphora Mukul Resin Extract, Citrus Aurantifolia (Lime) Peel Extract, Molasses Extract/Saccharum Officinarum/Extrait De Melasse, Sucrose, Acetyl Hexapeptide-8, Acetyl Glucosamine, Caffeine, Tocopheryl Acetate, Phenyl Trimethicone, Sodium Chloride, Tetrahexyldecyl Ascorbate, Alcohol Denat., Fragrance, Hexyl Cinnamal, Linalool, Amyl Cinnamal, Geraniol, Limonene, Citral, Benzyl Benzoate, Coumarin, Citronellol, Bht, Phenoxyethanol, Yellow 5 (Ci 19140), Yellow 6 (Ci 15985)",1,1,1,1,1
Cleanser,LA MER,The Cleansing Micellar Water,95,4.5,"Declustered Water (-)/Aqua/Eau De-Structuree (-), Declustered Water (+)/Aqua/Eau De-Structuree (+), Propanediol, Polysorbate 20, Bis-Peg-12 Dimethicone, Trehalose, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Sea Salt/Maris Sal/Sel Marin, Castanea Sativa (Chestnut) Seed Extract, Macrocystis Pyrifera (Kelp) Extract, Laminaria Digitata Extract, Sucrose, Caffeine, Glycerin, Ethylhexylglycerin, Sodium Hyaluronate, Butylene Glycol, Citric Acid, Sodium Hydroxide, Fragrance, Disodium Edta-Copper, Phenoxyethanol, Benzyl Benzoate, Coumarin, Citronellol, Linalool, Limonene, Blue 1 (Ci 42090)",0,0,0,0,0
Face Mask,SEPHORA COLLECTION,Face Mask - Grape - Anti-pollution,6,5.0,"Water, Butylene Glycol, Glycerin, Betaine, Aloe Barbadensis Leaf Juice, 1,2-Hexanediol, Hydroxyacetophenone, Xanthan Gum, Sargassum Muticum Extract, Moringa Pterygosperma Seed Extract, Parfum (Fragrance), Phenoxyethanol, Leuconostoc/Radish Root Ferment Filtrate, Vitis Vinifera (Grape) Fruit Extract, Citric Acid, Potassium Sorbate, Sodium Benzoate, Vitis Vinifera (Grape) Leaf Extract.",1,1,1,1,1
Face Mask,ORIGINS,"Hello, Calm Relaxing & Hydrating Face Mask with Cannabis Sativa Seed Oil",28,4.8,**Essential Oil.,1,1,1,1,0
Treatment,JACK BLACK,Line Smoother Oil-Free Moisturizer,32,4.5,Visit the Jack Black boutique,0,0,0,0,0
Sun protect,LANCÔME,Bienfait Multi-Vital Sunscreen Lotion Broad Spectrum SPF 30,49,4.2,No Info,0,0,0,0,0
